;Year;Month;Plant_Id;Capacity_MW
67;2020;8;1131.0;117.53414634146343
68;2020;9;1131.0;122.67804878048781
69;2020;10;1131.0;127.8219512195122
70;2020;11;1131.0;132.96585365853662
71;2020;12;1131.0;138.109756097561
72;2021;1;1131.0;143.2536585365854
73;2021;2;1131.0;148.3975609756098
74;2021;3;1131.0;153.54146341463417
75;2021;4;1131.0;158.68536585365857
76;2021;5;1131.0;163.82926829268297
77;2021;6;1131.0;168.97317073170734
78;2021;7;1131.0;174.11707317073174
79;2021;8;1131.0;179.26097560975612
80;2021;9;1131.0;184.40487804878052
81;2021;10;1131.0;189.54878048780492
82;2021;11;1131.0;194.6926829268293
0;2015;1;1167.0;199.8365853658537
1;2015;2;1167.0;204.98048780487807
2;2015;3;1167.0;210.12439024390247
3;2015;4;1167.0;215.26829268292687
4;2015;5;1167.0;220.41219512195124
5;2015;6;1167.0;225.55609756097564
6;2015;7;1167.0;230.70000000000002
7;2015;8;1167.0;230.70000000000002
8;2015;9;1167.0;230.70000000000002
9;2015;10;1167.0;230.70000000000002
10;2015;11;1167.0;230.70000000000002
11;2015;12;1167.0;230.70000000000002
12;2016;1;1167.0;230.70000000000002
13;2016;2;1167.0;230.5
14;2016;3;1167.0;230.5
15;2016;4;1167.0;230.5
16;2016;5;1167.0;230.5
17;2016;6;1167.0;230.5
18;2016;7;1167.0;230.5
19;2016;8;1167.0;230.5
20;2016;9;1167.0;230.5
21;2016;10;1167.0;230.5
22;2016;11;1167.0;230.5
23;2016;12;1167.0;230.5
24;2017;1;1167.0;230.5
25;2017;2;1167.0;230.5
26;2017;3;1167.0;230.5
27;2017;4;1167.0;222.7
28;2017;5;1167.0;222.7
29;2017;6;1167.0;222.7
30;2017;7;1167.0;222.7
31;2017;8;1167.0;222.7
32;2017;9;1167.0;18.8
33;2017;10;1167.0;18.8
34;2017;11;1167.0;18.8
35;2017;12;1167.0;18.8
36;2018;1;1167.0;18.8
37;2018;2;1167.0;20.041666666666668
38;2018;3;1167.0;21.283333333333335
39;2018;4;1167.0;22.525000000000002
40;2018;5;1167.0;23.766666666666666
41;2018;6;1167.0;25.008333333333333
42;2018;7;1167.0;26.25
43;2018;8;1167.0;27.491666666666667
44;2018;9;1167.0;28.733333333333334
45;2018;10;1167.0;29.975
46;2018;11;1167.0;31.21666666666667
47;2018;12;1167.0;32.458333333333336
48;2019;1;1167.0;33.7
49;2019;2;1167.0;34.94166666666666
50;2019;3;1167.0;36.18333333333334
51;2019;4;1167.0;37.425
52;2019;5;1167.0;38.66666666666667
53;2019;6;1167.0;39.90833333333333
54;2019;7;1167.0;41.150000000000006
55;2019;8;1167.0;42.391666666666666
56;2019;9;1167.0;43.63333333333334
57;2019;10;1167.0;44.875
58;2019;11;1167.0;46.11666666666667
59;2019;12;1167.0;47.358333333333334
60;2020;1;1167.0;48.6
61;2020;2;1167.0;49.84166666666667
62;2020;3;1167.0;51.08333333333333
63;2020;4;1167.0;52.325
64;2020;5;1167.0;53.56666666666666
65;2020;6;1167.0;54.80833333333334
66;2020;7;1167.0;56.05
67;2020;8;1167.0;57.29166666666667
68;2020;9;1167.0;58.53333333333333
69;2020;10;1167.0;59.775000000000006
70;2020;11;1167.0;61.016666666666666
71;2020;12;1167.0;62.25833333333334
72;2021;1;1167.0;63.5
73;2021;2;1167.0;63.5
74;2021;3;1167.0;63.5
75;2021;4;1167.0;63.5
76;2021;5;1167.0;63.5
77;2021;6;1167.0;63.5
78;2021;7;1167.0;63.5
79;2021;8;1167.0;63.5
80;2021;9;1167.0;198.68
81;2021;10;1167.0;333.86
82;2021;11;1167.0;469.04
0;2015;1;1241.0;604.22
1;2015;2;1241.0;739.4000000000001
2;2015;3;1241.0;874.58
3;2015;4;1241.0;1009.76
4;2015;5;1241.0;1144.94
5;2015;6;1241.0;1280.1200000000001
6;2015;7;1241.0;1415.3
7;2015;8;1241.0;1415.3
8;2015;9;1241.0;1415.3
9;2015;10;1241.0;1415.3
10;2015;11;1241.0;1415.3
11;2015;12;1241.0;1415.3
12;2016;1;1241.0;1415.3
13;2016;2;1241.0;1415.3
14;2016;3;1241.0;1415.3
15;2016;4;1241.0;1398.4
16;2016;5;1241.0;1398.4
17;2016;6;1241.0;1398.4
18;2016;7;1241.0;1398.4
19;2016;8;1241.0;1398.4
20;2016;9;1241.0;1398.4
21;2016;10;1241.0;1398.4
22;2016;11;1241.0;1398.4
23;2016;12;1241.0;1398.4
24;2017;1;1241.0;1398.4
25;2017;2;1241.0;1398.4
26;2017;3;1241.0;1398.4
27;2017;4;1241.0;1398.4
28;2017;5;1241.0;1398.4
29;2017;6;1241.0;1398.4
30;2017;7;1241.0;1398.4
31;2017;8;1241.0;1398.4
32;2017;9;1241.0;1398.4
33;2017;10;1241.0;1398.4
34;2017;11;1241.0;1398.4
35;2017;12;1241.0;1398.4
36;2018;1;1241.0;1398.4
37;2018;2;1241.0;1398.4
38;2018;3;1241.0;1398.4
39;2018;4;1241.0;1398.4
40;2018;5;1241.0;1398.4
41;2018;6;1241.0;1398.4
42;2018;7;1241.0;1398.4
43;2018;8;1241.0;1398.4
44;2018;9;1241.0;1398.4
45;2018;10;1241.0;1398.4
46;2018;11;1241.0;1398.4
47;2018;12;1241.0;1398.4
48;2019;1;1241.0;1398.4
49;2019;2;1241.0;1398.4
50;2019;3;1241.0;1398.4
51;2019;4;1241.0;1398.4
52;2019;5;1241.0;1398.4
53;2019;6;1241.0;1398.4
54;2019;7;1241.0;1398.4
55;2019;8;1241.0;1398.4
56;2019;9;1241.0;1398.4
57;2019;10;1241.0;1398.4
58;2019;11;1241.0;1408.0
59;2019;12;1241.0;1408.0
60;2020;1;1241.0;1408.0
61;2020;2;1241.0;1408.0
62;2020;3;1241.0;1408.0
63;2020;4;1241.0;1408.0
64;2020;5;1241.0;1408.0
65;2020;6;1241.0;1408.0
66;2020;7;1241.0;1408.0
67;2020;8;1241.0;1408.0
68;2020;9;1241.0;1408.0
69;2020;10;1241.0;1408.0
70;2020;11;1241.0;1408.0
71;2020;12;1241.0;1408.0
72;2021;1;1241.0;1408.0
73;2021;2;1241.0;1408.0
74;2021;3;1241.0;1408.0
75;2021;4;1241.0;1408.0
76;2021;5;1241.0;1426.6
77;2021;6;1241.0;1426.6
78;2021;7;1241.0;1426.6
79;2021;8;1241.0;1426.6
80;2021;9;1241.0;1336.9399999999998
81;2021;10;1241.0;1247.28
82;2021;11;1241.0;1157.62
0;2015;1;1250.0;1067.96
1;2015;2;1250.0;978.3
2;2015;3;1250.0;888.6399999999999
3;2015;4;1250.0;798.9799999999999
4;2015;5;1250.0;709.3199999999999
5;2015;6;1250.0;619.66
6;2015;7;1250.0;530.0
7;2015;8;1250.0;530.0
8;2015;9;1250.0;530.0
9;2015;10;1250.0;530.0
10;2015;11;1250.0;530.0
11;2015;12;1250.0;530.0
12;2016;1;1250.0;530.0
13;2016;2;1250.0;474.0
14;2016;3;1250.0;474.0
15;2016;4;1250.0;474.0
16;2016;5;1250.0;474.0
17;2016;6;1250.0;474.0
18;2016;7;1250.0;474.0
19;2016;8;1250.0;474.0
20;2016;9;1250.0;474.0
21;2016;10;1250.0;474.0
22;2016;11;1250.0;474.0
23;2016;12;1250.0;474.0
24;2017;1;1250.0;474.0
25;2017;2;1250.0;474.0
26;2017;3;1250.0;474.0
27;2017;4;1250.0;474.0
28;2017;5;1250.0;474.0
29;2017;6;1250.0;474.0
30;2017;7;1250.0;474.0
31;2017;8;1250.0;474.0
32;2017;9;1250.0;474.0
33;2017;10;1250.0;474.0
34;2017;11;1250.0;474.0
35;2017;12;1250.0;478.0
36;2018;1;1250.0;478.0
37;2018;2;1250.0;478.0
38;2018;3;1250.0;478.0
39;2018;4;1250.0;478.0
40;2018;5;1250.0;478.0
41;2018;6;1250.0;478.0
42;2018;7;1250.0;478.0
43;2018;8;1250.0;478.0
44;2018;9;1250.0;478.0
45;2018;10;1250.0;478.0
46;2018;11;1250.0;478.0
47;2018;12;1250.0;478.0
48;2019;1;1250.0;484.0
49;2019;2;1250.0;484.0
50;2019;3;1250.0;484.0
51;2019;4;1250.0;484.0
52;2019;5;1250.0;484.0
53;2019;6;1250.0;484.0
54;2019;7;1250.0;484.0
55;2019;8;1250.0;484.0
56;2019;9;1250.0;484.0
57;2019;10;1250.0;484.0
58;2019;11;1250.0;484.0
59;2019;12;1250.0;484.0
60;2020;1;1250.0;484.0
61;2020;2;1250.0;484.0
62;2020;3;1250.0;484.0
63;2020;4;1250.0;486.0
64;2020;5;1250.0;486.0
65;2020;6;1250.0;486.0
66;2020;7;1250.0;486.0
67;2020;8;1250.0;486.0
68;2020;9;1250.0;486.0
69;2020;10;1250.0;486.0
70;2020;11;1250.0;486.0
71;2020;12;1250.0;486.0
72;2021;1;1250.0;486.0
73;2021;2;1250.0;486.0
74;2021;3;1250.0;486.0
75;2021;4;1250.0;486.0
76;2021;5;1250.0;485.3
77;2021;6;1250.0;485.3
78;2021;7;1250.0;485.3
79;2021;8;1250.0;485.3
80;2021;9;1250.0;456.97
81;2021;10;1250.0;428.64
82;2021;11;1250.0;400.31
0;2015;1;1252.0;371.98
1;2015;2;1252.0;343.65
2;2015;3;1252.0;315.32
3;2015;4;1252.0;286.99
4;2015;5;1252.0;258.65999999999997
5;2015;6;1252.0;230.32999999999998
6;2015;7;1252.0;202.0
7;2015;8;1252.0;202.0
8;2015;9;1252.0;202.0
9;2015;10;1252.0;202.0
10;2015;11;1252.0;202.0
11;2015;12;1252.0;202.0
12;2016;1;1252.0;202.0
13;2016;2;1252.0;72.0
14;2016;3;1252.0;72.0
15;2016;4;1252.0;72.0
16;2016;5;1252.0;72.0
17;2016;6;1252.0;72.0
18;2016;7;1252.0;72.0
19;2016;8;1252.0;72.0
20;2016;9;1252.0;72.0
21;2016;10;1252.0;72.0
22;2016;11;1252.0;72.0
23;2016;12;1252.0;72.0
24;2017;1;1252.0;72.0
25;2017;2;1252.0;72.0
26;2017;3;1252.0;65.0
27;2017;4;1252.0;65.0
28;2017;5;1252.0;72.0
29;2017;6;1252.0;72.0
30;2017;7;1252.0;72.0
31;2017;8;1252.0;65.0
32;2017;9;1252.0;65.0
33;2017;10;1252.0;65.0
34;2017;11;1252.0;65.0
35;2017;12;1252.0;61.0
36;2018;1;1252.0;61.0
37;2018;2;1252.0;61.0
38;2018;3;1252.0;61.0
39;2018;4;1252.0;61.0
40;2018;5;1252.0;61.0
41;2018;6;1252.0;61.0
42;2018;7;1252.0;61.0
43;2018;8;1252.0;61.0
44;2018;9;1252.0;61.0
45;2018;10;1252.0;63.13333333333333
46;2018;11;1252.0;65.26666666666667
47;2018;12;1252.0;67.4
48;2019;1;1252.0;69.53333333333333
49;2019;2;1252.0;71.66666666666667
50;2019;3;1252.0;73.8
51;2019;4;1252.0;75.93333333333334
52;2019;5;1252.0;78.06666666666666
53;2019;6;1252.0;80.2
54;2019;7;1252.0;82.33333333333333
55;2019;8;1252.0;84.46666666666667
56;2019;9;1252.0;86.6
57;2019;10;1252.0;88.73333333333333
58;2019;11;1252.0;90.86666666666667
59;2019;12;1252.0;93.0
60;2020;1;1252.0;95.13333333333333
61;2020;2;1252.0;97.26666666666667
62;2020;3;1252.0;99.4
63;2020;4;1252.0;101.53333333333333
64;2020;5;1252.0;103.66666666666666
65;2020;6;1252.0;105.8
66;2020;7;1252.0;107.93333333333334
67;2020;8;1252.0;110.06666666666666
68;2020;9;1252.0;112.2
69;2020;10;1252.0;114.33333333333334
70;2020;11;1252.0;116.46666666666667
71;2020;12;1252.0;118.6
72;2021;1;1252.0;120.73333333333333
73;2021;2;1252.0;122.86666666666667
74;2021;3;1252.0;125.0
75;2021;4;1252.0;127.13333333333333
76;2021;5;1252.0;129.26666666666665
77;2021;6;1252.0;131.4
78;2021;7;1252.0;133.53333333333333
79;2021;8;1252.0;135.66666666666669
80;2021;9;1252.0;137.8
81;2021;10;1252.0;139.93333333333334
82;2021;11;1252.0;142.06666666666666
0;2015;1;1295.0;144.2
1;2015;2;1295.0;146.33333333333331
2;2015;3;1295.0;148.46666666666667
3;2015;4;1295.0;150.6
4;2015;5;1295.0;152.73333333333335
5;2015;6;1295.0;154.86666666666667
6;2015;7;1295.0;157.0
7;2015;8;1295.0;157.0
8;2015;9;1295.0;157.0
9;2015;10;1295.0;157.0
10;2015;11;1295.0;157.0
11;2015;12;1295.0;157.0
12;2016;1;1295.0;157.0
13;2016;2;1295.0;157.0
14;2016;3;1295.0;157.0
15;2016;4;1295.0;158.37333333333333
16;2016;5;1295.0;159.74666666666667
17;2016;6;1295.0;161.12
18;2016;7;1295.0;162.49333333333334
19;2016;8;1295.0;163.86666666666667
20;2016;9;1295.0;165.24
21;2016;10;1295.0;166.61333333333334
22;2016;11;1295.0;167.98666666666668
23;2016;12;1295.0;169.36
24;2017;1;1295.0;170.73333333333332
25;2017;2;1295.0;172.10666666666665
26;2017;3;1295.0;173.48
27;2017;4;1295.0;174.85333333333332
28;2017;5;1295.0;176.22666666666666
29;2017;6;1295.0;177.6
30;2017;7;1295.0;178.97333333333333
31;2017;8;1295.0;180.34666666666666
32;2017;9;1295.0;181.72
33;2017;10;1295.0;183.09333333333333
34;2017;11;1295.0;184.46666666666667
35;2017;12;1295.0;185.84
36;2018;1;1295.0;187.21333333333334
37;2018;2;1295.0;188.58666666666667
38;2018;3;1295.0;189.96
39;2018;4;1295.0;191.33333333333334
40;2018;5;1295.0;192.70666666666665
41;2018;6;1295.0;194.07999999999998
42;2018;7;1295.0;195.45333333333332
43;2018;8;1295.0;196.82666666666665
44;2018;9;1295.0;198.2
45;2018;10;1295.0;199.57333333333332
46;2018;11;1295.0;200.94666666666666
47;2018;12;1295.0;202.32
48;2019;1;1295.0;203.69333333333333
49;2019;2;1295.0;205.06666666666666
50;2019;3;1295.0;206.44
51;2019;4;1295.0;207.81333333333333
52;2019;5;1295.0;209.18666666666667
53;2019;6;1295.0;210.56
54;2019;7;1295.0;211.93333333333334
55;2019;8;1295.0;213.30666666666667
56;2019;9;1295.0;214.68
57;2019;10;1295.0;216.05333333333334
58;2019;11;1295.0;217.42666666666668
59;2019;12;1295.0;218.8
60;2020;1;1295.0;220.17333333333335
61;2020;2;1295.0;221.54666666666668
62;2020;3;1295.0;222.92000000000002
63;2020;4;1295.0;224.29333333333335
64;2020;5;1295.0;225.66666666666669
65;2020;6;1295.0;227.04
66;2020;7;1295.0;228.41333333333333
67;2020;8;1295.0;229.78666666666666
68;2020;9;1295.0;231.16
69;2020;10;1295.0;232.53333333333333
70;2020;11;1295.0;233.90666666666667
71;2020;12;1295.0;235.28
72;2021;1;1295.0;236.65333333333334
73;2021;2;1295.0;238.02666666666667
74;2021;3;1295.0;239.39999999999998
75;2021;4;1295.0;240.7733333333333
76;2021;5;1295.0;242.14666666666665
77;2021;6;1295.0;243.51999999999998
78;2021;7;1295.0;244.89333333333332
79;2021;8;1295.0;246.26666666666665
80;2021;9;1295.0;247.64
81;2021;10;1295.0;249.01333333333332
82;2021;11;1295.0;250.38666666666666
0;2015;1;1353.0;251.76
1;2015;2;1353.0;253.13333333333333
2;2015;3;1353.0;254.50666666666666
3;2015;4;1353.0;255.88
4;2015;5;1353.0;257.25333333333333
5;2015;6;1353.0;258.62666666666667
6;2015;7;1353.0;260.0
7;2015;8;1353.0;260.0
8;2015;9;1353.0;260.0
9;2015;10;1353.0;260.0
10;2015;11;1353.0;260.0
11;2015;12;1353.0;260.0
12;2016;1;1353.0;260.0
13;2016;2;1353.0;260.0
14;2016;3;1353.0;260.0
15;2016;4;1353.0;260.0
16;2016;5;1353.0;265.72972972972974
17;2016;6;1353.0;271.4594594594595
18;2016;7;1353.0;277.18918918918916
19;2016;8;1353.0;282.9189189189189
20;2016;9;1353.0;288.64864864864865
21;2016;10;1353.0;294.3783783783784
22;2016;11;1353.0;300.1081081081081
23;2016;12;1353.0;305.8378378378378
24;2017;1;1353.0;311.56756756756755
25;2017;2;1353.0;317.2972972972973
26;2017;3;1353.0;323.02702702702703
27;2017;4;1353.0;328.7567567567568
28;2017;5;1353.0;334.48648648648646
29;2017;6;1353.0;340.21621621621625
30;2017;7;1353.0;345.94594594594594
31;2017;8;1353.0;351.6756756756757
32;2017;9;1353.0;357.4054054054054
33;2017;10;1353.0;363.1351351351351
34;2017;11;1353.0;368.8648648648649
35;2017;12;1353.0;374.5945945945946
36;2018;1;1353.0;380.3243243243243
37;2018;2;1353.0;386.05405405405406
38;2018;3;1353.0;391.78378378378375
39;2018;4;1353.0;397.51351351351354
40;2018;5;1353.0;403.2432432432432
41;2018;6;1353.0;408.97297297297297
42;2018;7;1353.0;414.7027027027027
43;2018;8;1353.0;420.43243243243245
44;2018;9;1353.0;426.1621621621622
45;2018;10;1353.0;431.8918918918919
46;2018;11;1353.0;437.6216216216216
47;2018;12;1353.0;443.35135135135135
48;2019;1;1353.0;449.0810810810811
49;2019;2;1353.0;454.81081081081084
50;2019;3;1353.0;460.5405405405405
51;2019;4;1353.0;466.27027027027026
52;2019;5;1353.0;472.0
53;2019;6;1353.0;477.72972972972974
54;2019;7;1353.0;483.4594594594595
55;2019;8;1353.0;489.18918918918916
56;2019;9;1353.0;494.91891891891896
57;2019;10;1353.0;500.64864864864865
58;2019;11;1353.0;506.3783783783784
59;2019;12;1353.0;512.1081081081081
60;2020;1;1353.0;517.8378378378379
61;2020;2;1353.0;523.5675675675675
62;2020;3;1353.0;529.2972972972973
63;2020;4;1353.0;535.0270270270271
64;2020;5;1353.0;540.7567567567568
65;2020;6;1353.0;546.4864864864865
66;2020;7;1353.0;552.2162162162163
67;2020;8;1353.0;557.9459459459459
68;2020;9;1353.0;563.6756756756756
69;2020;10;1353.0;569.4054054054054
70;2020;11;1353.0;575.1351351351352
71;2020;12;1353.0;580.8648648648649
72;2021;1;1353.0;586.5945945945946
73;2021;2;1353.0;592.3243243243244
74;2021;3;1353.0;598.0540540540541
75;2021;4;1353.0;603.7837837837837
76;2021;5;1353.0;609.5135135135135
77;2021;6;1353.0;615.2432432432432
78;2021;7;1353.0;620.9729729729729
79;2021;8;1353.0;626.7027027027027
80;2021;9;1353.0;632.4324324324325
81;2021;10;1353.0;638.1621621621622
82;2021;11;1353.0;643.8918918918919
0;2015;1;1355.0;649.6216216216217
1;2015;2;1355.0;655.3513513513514
2;2015;3;1355.0;661.081081081081
3;2015;4;1355.0;666.8108108108108
4;2015;5;1355.0;672.5405405405405
5;2015;6;1355.0;678.2702702702702
6;2015;7;1355.0;684.0
7;2015;8;1355.0;684.0
8;2015;9;1355.0;684.0
9;2015;10;1355.0;682.0
10;2015;11;1355.0;679.0
11;2015;12;1355.0;679.0
12;2016;1;1355.0;679.0
13;2016;2;1355.0;679.0
14;2016;3;1355.0;682.0
15;2016;4;1355.0;682.0
16;2016;5;1355.0;682.0
17;2016;6;1355.0;682.0
18;2016;7;1355.0;682.0
19;2016;8;1355.0;682.0
20;2016;9;1355.0;682.0
21;2016;10;1355.0;682.0
22;2016;11;1355.0;682.0
23;2016;12;1355.0;682.0
24;2017;1;1355.0;682.0
25;2017;2;1355.0;682.0
26;2017;3;1355.0;682.0
27;2017;4;1355.0;681.0
28;2017;5;1355.0;681.0
29;2017;6;1355.0;681.0
30;2017;7;1355.0;681.0
31;2017;8;1355.0;681.0
32;2017;9;1355.0;681.0
33;2017;10;1355.0;681.0
34;2017;11;1355.0;681.0
35;2017;12;1355.0;681.0
36;2018;1;1355.0;681.0
37;2018;2;1355.0;681.0
38;2018;3;1355.0;681.0
39;2018;4;1355.0;681.0
40;2018;5;1355.0;681.0
41;2018;6;1355.0;681.0
42;2018;7;1355.0;681.0
43;2018;8;1355.0;681.0
44;2018;9;1355.0;681.0
45;2018;10;1355.0;681.0
46;2018;11;1355.0;681.0
47;2018;12;1355.0;681.0
48;2019;1;1355.0;681.0
49;2019;2;1355.0;409.0
50;2019;3;1355.0;409.0
51;2019;4;1355.0;409.0
52;2019;5;1355.0;409.0
53;2019;6;1355.0;409.0
54;2019;7;1355.0;409.0
55;2019;8;1355.0;409.0
56;2019;9;1355.0;409.0
57;2019;10;1355.0;409.0
58;2019;11;1355.0;409.0
59;2019;12;1355.0;409.0
60;2020;1;1355.0;409.0
61;2020;2;1355.0;412.0
62;2020;3;1355.0;412.0
63;2020;4;1355.0;412.0
64;2020;5;1355.0;412.0
65;2020;6;1355.0;412.0
66;2020;7;1355.0;412.0
67;2020;8;1355.0;412.0
68;2020;9;1355.0;412.0
69;2020;10;1355.0;412.0
70;2020;11;1355.0;412.0
71;2020;12;1355.0;412.0
72;2021;1;1355.0;412.0
73;2021;2;1355.0;412.0
74;2021;3;1355.0;412.0
75;2021;4;1355.0;412.0
76;2021;5;1355.0;412.0
77;2021;6;1355.0;412.0
78;2021;7;1355.0;412.0
79;2021;8;1355.0;412.0
80;2021;9;1355.0;562.7
81;2021;10;1355.0;713.4
82;2021;11;1355.0;864.0999999999999
0;2015;1;1356.0;1014.8
1;2015;2;1356.0;1165.5
2;2015;3;1356.0;1316.1999999999998
3;2015;4;1356.0;1466.8999999999999
4;2015;5;1356.0;1617.6
5;2015;6;1356.0;1768.3
6;2015;7;1356.0;1919.0
7;2015;8;1356.0;1919.0
8;2015;9;1356.0;1919.0
9;2015;10;1356.0;1919.0
10;2015;11;1356.0;1917.0
11;2015;12;1356.0;1917.0
12;2016;1;1356.0;1917.0
13;2016;2;1356.0;1917.0
14;2016;3;1356.0;1919.0
15;2016;4;1356.0;1919.0
16;2016;5;1356.0;1919.0
17;2016;6;1356.0;1919.0
18;2016;7;1356.0;1919.0
19;2016;8;1356.0;1919.0
20;2016;9;1356.0;1919.0
21;2016;10;1356.0;1919.0
22;2016;11;1356.0;1919.0
23;2016;12;1356.0;1919.0
24;2017;1;1356.0;1919.0
25;2017;2;1356.0;1919.0
26;2017;3;1356.0;1919.0
27;2017;4;1356.0;1919.0
28;2017;5;1356.0;1919.0
29;2017;6;1356.0;1919.0
30;2017;7;1356.0;1919.0
31;2017;8;1356.0;1919.0
32;2017;9;1356.0;1919.0
33;2017;10;1356.0;1919.0
34;2017;11;1356.0;1919.0
35;2017;12;1356.0;1919.0
36;2018;1;1356.0;1919.0
37;2018;2;1356.0;1919.0
38;2018;3;1356.0;1885.1923076923076
39;2018;4;1356.0;1851.3846153846155
40;2018;5;1356.0;1817.576923076923
41;2018;6;1356.0;1783.7692307692307
42;2018;7;1356.0;1749.9615384615386
43;2018;8;1356.0;1716.1538461538462
44;2018;9;1356.0;1682.3461538461538
45;2018;10;1356.0;1648.5384615384614
46;2018;11;1356.0;1614.7307692307693
47;2018;12;1356.0;1580.923076923077
48;2019;1;1356.0;1547.1153846153848
49;2019;2;1356.0;1513.3076923076924
50;2019;3;1356.0;1479.5
51;2019;4;1356.0;1445.6923076923076
52;2019;5;1356.0;1411.8846153846155
53;2019;6;1356.0;1378.076923076923
54;2019;7;1356.0;1344.269230769231
55;2019;8;1356.0;1310.4615384615386
56;2019;9;1356.0;1276.6538461538462
57;2019;10;1356.0;1242.8461538461538
58;2019;11;1356.0;1209.0384615384614
59;2019;12;1356.0;1175.2307692307693
60;2020;1;1356.0;1141.423076923077
61;2020;2;1356.0;1107.6153846153848
62;2020;3;1356.0;1073.8076923076924
63;2020;4;1356.0;1040.0
64;2020;5;1356.0;1006.1923076923077
65;2020;6;1356.0;972.3846153846155
66;2020;7;1356.0;938.5769230769231
67;2020;8;1356.0;904.7692307692308
68;2020;9;1356.0;870.9615384615386
69;2020;10;1356.0;837.1538461538462
70;2020;11;1356.0;803.3461538461538
71;2020;12;1356.0;769.5384615384617
72;2021;1;1356.0;735.7307692307693
73;2021;2;1356.0;701.9230769230769
74;2021;3;1356.0;668.1153846153848
75;2021;4;1356.0;634.3076923076924
76;2021;5;1356.0;600.5
77;2021;6;1356.0;566.6923076923076
78;2021;7;1356.0;532.8846153846155
79;2021;8;1356.0;499.0769230769231
80;2021;9;1356.0;465.2692307692307
81;2021;10;1356.0;431.46153846153857
82;2021;11;1356.0;397.6538461538462
0;2015;1;1357.0;363.8461538461538
1;2015;2;1357.0;330.03846153846166
2;2015;3;1357.0;296.2307692307693
3;2015;4;1357.0;262.4230769230769
4;2015;5;1357.0;228.61538461538476
5;2015;6;1357.0;194.80769230769238
6;2015;7;1357.0;161.0
7;2015;8;1357.0;161.0
8;2015;9;1357.0;161.0
9;2015;10;1357.0;177.1851851851852
10;2015;11;1357.0;193.37037037037038
11;2015;12;1357.0;209.55555555555554
12;2016;1;1357.0;225.74074074074076
13;2016;2;1357.0;241.92592592592592
14;2016;3;1357.0;258.1111111111111
15;2016;4;1357.0;274.2962962962963
16;2016;5;1357.0;290.4814814814815
17;2016;6;1357.0;306.6666666666667
18;2016;7;1357.0;322.85185185185185
19;2016;8;1357.0;339.03703703703707
20;2016;9;1357.0;355.22222222222223
21;2016;10;1357.0;371.4074074074074
22;2016;11;1357.0;387.5925925925926
23;2016;12;1357.0;403.7777777777778
24;2017;1;1357.0;419.962962962963
25;2017;2;1357.0;436.14814814814815
26;2017;3;1357.0;452.33333333333337
27;2017;4;1357.0;468.51851851851853
28;2017;5;1357.0;484.70370370370375
29;2017;6;1357.0;500.8888888888889
30;2017;7;1357.0;517.0740740740741
31;2017;8;1357.0;533.2592592592594
32;2017;9;1357.0;549.4444444444445
33;2017;10;1357.0;565.6296296296297
34;2017;11;1357.0;581.8148148148148
35;2017;12;1357.0;598.0
36;2018;1;1357.0;614.1851851851852
37;2018;2;1357.0;630.3703703703704
38;2018;3;1357.0;646.5555555555557
39;2018;4;1357.0;662.7407407407409
40;2018;5;1357.0;678.925925925926
41;2018;6;1357.0;695.1111111111112
42;2018;7;1357.0;711.2962962962963
43;2018;8;1357.0;727.4814814814815
44;2018;9;1357.0;743.6666666666667
45;2018;10;1357.0;759.851851851852
46;2018;11;1357.0;776.0370370370371
47;2018;12;1357.0;792.2222222222223
48;2019;1;1357.0;808.4074074074075
49;2019;2;1357.0;824.5925925925926
50;2019;3;1357.0;840.7777777777778
51;2019;4;1357.0;856.962962962963
52;2019;5;1357.0;873.1481481481483
53;2019;6;1357.0;889.3333333333334
54;2019;7;1357.0;905.5185185185186
55;2019;8;1357.0;921.7037037037038
56;2019;9;1357.0;937.8888888888889
57;2019;10;1357.0;954.0740740740741
58;2019;11;1357.0;970.2592592592594
59;2019;12;1357.0;986.4444444444446
60;2020;1;1357.0;1002.6296296296297
61;2020;2;1357.0;1018.8148148148149
62;2020;3;1357.0;1035.0
63;2020;4;1357.0;1051.1851851851852
64;2020;5;1357.0;1067.3703703703704
65;2020;6;1357.0;1083.5555555555557
66;2020;7;1357.0;1099.7407407407409
67;2020;8;1357.0;1115.925925925926
68;2020;9;1357.0;1132.1111111111113
69;2020;10;1357.0;1148.2962962962965
70;2020;11;1357.0;1164.4814814814818
71;2020;12;1357.0;1180.6666666666667
72;2021;1;1357.0;1196.851851851852
73;2021;2;1357.0;1213.0370370370372
74;2021;3;1357.0;1229.2222222222224
75;2021;4;1357.0;1245.4074074074076
76;2021;5;1357.0;1261.5925925925926
77;2021;6;1357.0;1277.7777777777778
78;2021;7;1357.0;1293.962962962963
79;2021;8;1357.0;1310.1481481481483
80;2021;9;1357.0;1326.3333333333335
81;2021;10;1357.0;1342.5185185185187
82;2021;11;1357.0;1358.703703703704
0;2015;1;1364.0;1374.888888888889
1;2015;2;1364.0;1391.0740740740741
2;2015;3;1364.0;1407.2592592592594
3;2015;4;1364.0;1423.4444444444446
4;2015;5;1364.0;1439.6296296296298
5;2015;6;1364.0;1455.814814814815
6;2015;7;1364.0;1472.0
7;2015;8;1364.0;1472.0
8;2015;9;1364.0;1472.0
9;2015;10;1364.0;1472.0
10;2015;11;1364.0;1472.0
11;2015;12;1364.0;1472.0
12;2016;1;1364.0;1472.0
